Date/Time,ElectricityNet:Facility [J](Hourly),Heating:Electricity [J](Hourly),Heating:Gas [J](Hourly),Fans:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),WaterSystems:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),ExteriorLights:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Cooling:Electricity [J](Hourly) 
 04/11  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/11  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 04/11  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/12  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/12  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/12  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/12  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/12  05:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/12  06:00:00,13870523.76,0,0,0,4070201.703,2055596.969,13870523.76,1505397.6,0,0,0,0,6239327.492,13870523.76,2055596.969,0
 04/12  07:00:00,17677627.88,0,0,5557023.551,3825679.866,2055596.969,17677627.88,0,0,5557023.551,0,0,6239327.492,17677627.88,2055596.969,0
 04/12  08:00:00,20636741.38,0,0,5557023.551,6757009.812,2055596.969,20636741.38,0,2.18E-05,5584807.107,0,0,6239327.492,20636741.38,2055596.969,27783.5557
 04/12  09:00:00,34472725.81,0,0,5557023.551,13851498.51,2055596.969,34472725.81,0,2.18E-05,6086975.343,0,0,12478654.98,34472725.81,2055596.969,529951.7913
 04/12  10:00:00,34946887,0,0,5557023.551,13659413.83,2055596.969,34946887,0,2.18E-05,6753221.217,0,0,12478654.98,34946887,2055596.969,1196197.666
 04/12  11:00:00,36082269.16,0,0,5557023.551,13870209.58,2055596.969,36082269.16,0,2.18E-05,7677807.617,0,0,12478654.98,36082269.16,2055596.969,2120784.066
 04/12  12:00:00,36697719.01,0,0,5557023.551,13682835.58,2055596.969,36697719.01,0,2.18E-05,8480631.479,0,0,12478654.98,36697719.01,2055596.969,2923607.927
 04/12  13:00:00,34037929.3,0,0,5557023.551,12183339.85,2055596.969,34037929.3,0,2.18E-05,8069056.794,0,0,11729935.69,34037929.3,2055596.969,2512033.243
 04/12  14:00:00,37759617.5,0,0,5557023.551,13870209.58,2055596.969,37759617.5,0,2.18E-05,9355155.963,0,0,12478654.98,37759617.5,2055596.969,3798132.412
 04/12  15:00:00,38225311.71,0,0,5557023.551,13966251.93,2055596.969,38225311.71,0,2.18E-05,9724807.834,0,0,12478654.98,38225311.71,2055596.969,4167784.282
 04/12  16:00:00,38799577.83,0,0,5557023.551,14301222.45,2055596.969,38799577.83,0,2.18E-05,9964103.422,0,0,12478654.98,38799577.83,2055596.969,4407079.871
 04/12  17:00:00,39182465.63,0,0,5557023.551,14924320,2055596.969,39182465.63,0,2.18E-05,9723893.677,0,0,12478654.98,39182465.63,2055596.969,4166870.126
 04/12  18:00:00,25648022.74,0,0,5557023.551,10664692.05,2055596.969,25648022.74,0,2.18E-05,6688406.228,0,0,6239327.492,25648022.74,2055596.969,1131382.677
 04/12  19:00:00,19281442.51,0,0,5557023.551,7487192.991,2055596.969,19281442.51,1685898,2.18E-05,5557023.551,0,0,2495730.997,19281442.51,2055596.969,0
 04/12  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 04/12  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/12  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/12  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 04/12  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/13  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/13  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/13  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/13  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/13  05:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/13  06:00:00,13518116.6,0,0,0,4094143.937,2055596.969,13518116.6,1129048.2,0,0,0,0,6239327.492,13518116.6,2055596.969,0
 04/13  07:00:00,17776690.55,0,0,5557023.551,3924742.54,2055596.969,17776690.55,0,0,5557023.551,0,0,6239327.492,17776690.55,2055596.969,0
 04/13  08:00:00,20634634.46,0,0,5557023.551,6782686.45,2055596.969,20634634.46,0,2.18E-05,5557023.551,0,0,6239327.492,20634634.46,2055596.969,0
 04/13  09:00:00,34707165.4,0,0,5557023.551,14440641.1,2055596.969,34707165.4,0,2.18E-05,5732272.337,0,0,12478654.98,34707165.4,2055596.969,175248.7855
 04/13  10:00:00,34759840.14,0,0,5557023.551,14116203.79,2055596.969,34759840.14,0,2.18E-05,6109384.397,0,0,12478654.98,34759840.14,2055596.969,552360.8458
 04/13  11:00:00,35093564.12,0,0,5557023.551,14059938.93,2055596.969,35093564.12,0,2.18E-05,6499373.243,0,0,12478654.98,35093564.12,2055596.969,942349.6913
 04/13  12:00:00,35513981.26,0,0,5557023.551,13901809.2,2055596.969,35513981.26,0,2.18E-05,7077920.106,0,0,12478654.98,35513981.26,2055596.969,1520896.555
 04/13  13:00:00,32794628.25,0,0,5557023.551,12052142.94,2055596.969,32794628.25,0,2.18E-05,6956952.656,0,0,11729935.69,32794628.25,2055596.969,1399929.105
 04/13  14:00:00,36421002.36,0,0,5557023.551,13678124.9,2055596.969,36421002.36,0,2.18E-05,8208625.503,0,0,12478654.98,36421002.36,2055596.969,2651601.951
 04/13  15:00:00,36764601.3,0,0,5557023.551,13776522.58,2055596.969,36764601.3,0,2.18E-05,8453826.761,0,0,12478654.98,36764601.3,2055596.969,2896803.209
 04/13  16:00:00,37220715.5,0,0,5557023.551,14431219.75,2055596.969,37220715.5,0,2.18E-05,8255243.801,0,0,12478654.98,37220715.5,2055596.969,2698220.25
 04/13  17:00:00,37590815.56,0,0,5557023.551,14924320,2055596.969,37590815.56,0,2.18E-05,8132243.61,0,0,12478654.98,37590815.56,2055596.969,2575220.058
 04/13  18:00:00,24796209.78,0,0,5557023.551,10680566.79,2055596.969,24796209.78,0,2.18E-05,5820718.524,0,0,6239327.492,24796209.78,2055596.969,263694.9726
 04/13  19:00:00,19281442.51,0,0,5557023.551,7487192.991,2055596.969,19281442.51,1685898,2.18E-05,5557023.551,0,0,2495730.997,19281442.51,2055596.969,0
 04/13  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 04/13  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/13  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/13  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 04/13  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/14  01:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/14  02:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/14  03:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/14  04:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/14  05:00:00,13761817.86,0,0,0,3208796.996,2055596.969,13761817.86,2258096.4,0,0,0,0,6239327.492,13761817.86,2055596.969,0
 04/14  06:00:00,13524102.16,0,0,0,4100129.495,2055596.969,13524102.16,1129048.2,0,0,0,0,6239327.492,13524102.16,2055596.969,0
 04/14  07:00:00,17891018.08,0,0,5557023.551,4039070.071,2055596.969,17891018.08,0,0,5557023.551,0,0,6239327.492,17891018.08,2055596.969,0
 04/14  08:00:00,20782741.07,0,0,5557023.551,6930793.056,2055596.969,20782741.07,0,2.18E-05,5557023.551,0,0,6239327.492,20782741.07,2055596.969,0
 04/14  09:00:00,34522495.25,0,0,5557023.551,14431219.75,2055596.969,34522495.25,0,2.18E-05,5557023.551,0,0,12478654.98,34522495.25,2055596.969,0
 04/14  10:00:00,34439341.46,0,0,5557023.551,14348065.95,2055596.969,34439341.46,0,2.18E-05,5557023.551,0,0,12478654.98,34439341.46,2055596.969,0
 04/14  11:00:00,33699135.16,0,0,5557023.551,13607859.65,2055596.969,33699135.16,0,2.18E-05,5557023.551,0,0,12478654.98,33699135.16,2055596.969,0
 04/14  12:00:00,33641758.45,0,0,5557023.551,13550482.95,2055596.969,33641758.45,0,2.18E-05,5557023.551,0,0,12478654.98,33641758.45,2055596.969,0
 04/14  13:00:00,31872555.52,0,0,5557023.551,12529999.31,2055596.969,31872555.52,0,2.18E-05,5557023.551,0,0,11729935.69,31872555.52,2055596.969,0
 04/14  14:00:00,33758867.2,0,0,5557023.551,13667591.7,2055596.969,33758867.2,0,2.18E-05,5557023.551,0,0,12478654.98,33758867.2,2055596.969,0
 04/14  15:00:00,34058361.56,0,0,5557023.551,13893631.33,2055596.969,34058361.56,0,2.18E-05,5630478.273,0,0,12478654.98,34058361.56,2055596.969,73454.72187
 04/14  16:00:00,34659470.42,0,0,5557023.551,14085716.02,2055596.969,34659470.42,0,2.18E-05,6039502.446,0,0,12478654.98,34659470.42,2055596.969,482478.8943
 04/14  17:00:00,35877142.52,0,0,5557023.551,14768545.61,2055596.969,35877142.52,0,2.18E-05,6574344.958,0,0,12478654.98,35877142.52,2055596.969,1017321.406
 04/14  18:00:00,24500765.32,0,0,5557023.551,10648817.31,2055596.969,24500765.32,0,2.18E-05,5557023.551,0,0,6239327.492,24500765.32,2055596.969,0
 04/14  19:00:00,19281442.51,0,0,5557023.551,7487192.991,2055596.969,19281442.51,1685898,2.18E-05,5557023.551,0,0,2495730.997,19281442.51,2055596.969,0
 04/14  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 04/14  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/14  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/14  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 04/14  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/15  01:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/15  02:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/15  03:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/15  04:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/15  05:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/15  06:00:00,8889173.162,0,0,0,3208796.996,2055596.969,8889173.162,1129048.2,0,0,0,0,2495730.997,8889173.162,2055596.969,0
 04/15  07:00:00,7660811.475,0,0,0,3109483.509,2055596.969,7660811.475,0,0,0,0,0,2495730.997,7660811.475,2055596.969,0
 04/15  08:00:00,7498246.097,0,0,0,2946918.131,2055596.969,7498246.097,0,0,0,0,0,2495730.997,7498246.097,2055596.969,0
 04/15  09:00:00,7380417.579,0,0,0,2829089.613,2055596.969,7380417.579,0,0,0,0,0,2495730.997,7380417.579,2055596.969,0
 04/15  10:00:00,7297263.783,0,0,0,2745935.816,2055596.969,7297263.783,0,0,0,0,0,2495730.997,7297263.783,2055596.969,0
 04/15  11:00:00,7332631.942,0,0,0,2781303.976,2055596.969,7332631.942,0,0,0,0,0,2495730.997,7332631.942,2055596.969,0
 04/15  12:00:00,7420470.088,0,0,0,2869142.122,2055596.969,7420470.088,0,0,0,0,0,2495730.997,7420470.088,2055596.969,0
 04/15  13:00:00,7318578.892,0,0,0,2767250.926,2055596.969,7318578.892,0,0,0,0,0,2495730.997,7318578.892,2055596.969,0
 04/15  14:00:00,7316001.183,0,0,0,2764673.217,2055596.969,7316001.183,0,0,0,0,0,2495730.997,7316001.183,2055596.969,0
 04/15  15:00:00,7399626.047,0,0,0,2848298.081,2055596.969,7399626.047,0,0,0,0,0,2495730.997,7399626.047,2055596.969,0
 04/15  16:00:00,7543454.025,0,0,0,2992126.058,2055596.969,7543454.025,0,0,0,0,0,2495730.997,7543454.025,2055596.969,0
 04/15  17:00:00,7531507.616,0,0,0,2980179.649,2055596.969,7531507.616,0,0,0,0,0,2495730.997,7531507.616,2055596.969,0
 04/15  18:00:00,7674393.457,0,0,0,3123065.491,2055596.969,7674393.457,0,0,0,0,0,2495730.997,7674393.457,2055596.969,0
 04/15  19:00:00,9446022.962,0,0,0,3208796.996,2055596.969,9446022.962,1685898,0,0,0,0,2495730.997,9446022.962,2055596.969,0
 04/15  20:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/15  21:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/15  22:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/15  23:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/15  24:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/16  01:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/16  02:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/16  03:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/16  04:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/16  05:00:00,10018221.36,0,0,0,3208796.996,2055596.969,10018221.36,2258096.4,0,0,0,0,2495730.997,10018221.36,2055596.969,0
 04/16  06:00:00,8870435.762,0,0,0,3190059.596,2055596.969,8870435.762,1129048.2,0,0,0,0,2495730.997,8870435.762,2055596.969,0
 04/16  07:00:00,7554235.929,0,0,0,3002907.962,2055596.969,7554235.929,0,0,0,0,0,2495730.997,7554235.929,2055596.969,0
 04/16  08:00:00,7446247.178,0,0,0,2894919.212,2055596.969,7446247.178,0,0,0,0,0,2495730.997,7446247.178,2055596.969,0
 04/16  09:00:00,7342471.71,0,0,0,2791143.744,2055596.969,7342471.71,0,0,0,0,0,2495730.997,7342471.71,2055596.969,0
 04/16  10:00:00,7263531.196,0,0,0,2712203.23,2055596.969,7263531.196,0,0,0,0,0,2495730.997,7263531.196,2055596.969,0
 04/16  11:00:00,7290001.724,0,0,0,2738673.757,2055596.969,7290001.724,0,0,0,0,0,2495730.997,7290001.724,2055596.969,0
 04/16  12:00:00,7237531.737,0,0,0,2686203.771,2055596.969,7237531.737,0,0,0,0,0,2495730.997,7237531.737,2055596.969,0
 04/16  13:00:00,7323263.242,0,0,0,2771935.276,2055596.969,7323263.242,0,0,0,0,0,2495730.997,7323263.242,2055596.969,0
 04/16  14:00:00,7270322.188,0,0,0,2718994.221,2055596.969,7270322.188,0,0,0,0,0,2495730.997,7270322.188,2055596.969,0
 04/16  15:00:00,7259317.914,0,0,0,2707989.948,2055596.969,7259317.914,0,0,0,0,0,2495730.997,7259317.914,2055596.969,0
 04/16  16:00:00,7391670.551,0,0,0,2840342.584,2055596.969,7391670.551,0,0,0,0,0,2495730.997,7391670.551,2055596.969,0
 04/16  17:00:00,7476237.551,0,0,0,2924909.584,2055596.969,7476237.551,0,0,0,0,0,2495730.997,7476237.551,2055596.969,0
 04/16  18:00:00,7528707.537,0,0,0,2977379.571,2055596.969,7528707.537,0,0,0,0,0,2495730.997,7528707.537,2055596.969,0
 04/16  19:00:00,9417916.862,0,0,0,3180690.896,2055596.969,9417916.862,1685898,0,0,0,0,2495730.997,9417916.862,2055596.969,0
 04/16  20:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/16  21:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/16  22:00:00,11131920.96,0,0,0,3208796.996,2055596.969,11131920.96,3371796,0,0,0,0,2495730.997,11131920.96,2055596.969,0
 04/16  23:00:00,12031920.96,900000,0,0,3208796.996,2055596.969,12031920.96,3371796,0,900000,0,0,2495730.997,12031920.96,2055596.969,0
 04/16  24:00:00,12031920.96,900000,0,0,3208796.996,2055596.969,12031920.96,3371796,0,900000,0,0,2495730.997,12031920.96,2055596.969,0
 04/17  01:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/17  02:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/17  03:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/17  04:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/17  05:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/17  06:00:00,14376217.69,900000,0,0,4052245.028,2055596.969,14376217.69,1129048.2,0,900000,0,0,6239327.492,14376217.69,2055596.969,0
 04/17  07:00:00,28770676.81,11154108.36,3565020.822,5557023.551,3764620.442,2055596.969,28770676.81,0,0,16711131.91,3565020.822,3565020.822,6239327.492,28770676.81,2055596.969,0
 04/17  08:00:00,28450475.2,7841517.37,0,5557023.551,6757009.812,2055596.969,28450475.2,0,2.18E-05,13398540.92,0,0,6239327.492,28450475.2,2055596.969,0
 04/17  09:00:00,36820519.01,2745392.357,0,5557023.551,13983851.15,2055596.969,36820519.01,0,2.18E-05,8302415.908,0,0,12478654.98,36820519.01,2055596.969,0
 04/17  10:00:00,34365957.45,698421.9092,0,5557023.551,13576260.04,2055596.969,34365957.45,0,2.18E-05,6255445.461,0,0,12478654.98,34365957.45,2055596.969,0
 04/17  11:00:00,33847160.06,197223.7437,0,5557023.551,13558660.81,2055596.969,33847160.06,0,2.18E-05,5754247.295,0,0,12478654.98,33847160.06,2055596.969,0
 04/17  12:00:00,33758963.02,15339.69724,0,5557023.551,13652347.81,2055596.969,33758963.02,0,2.18E-05,5572363.249,0,0,12478654.98,33758963.02,2055596.969,0
 04/17  13:00:00,31728656.1,6023.193448,0,5557023.551,12380076.7,2055596.969,31728656.1,0,2.18E-05,5563046.745,0,0,11729935.69,31728656.1,2055596.969,0
 04/17  14:00:00,34078593.84,0,0,5557023.551,13987318.34,2055596.969,34078593.84,0,2.18E-05,5557023.551,0,0,12478654.98,34078593.84,2055596.969,0
 04/17  15:00:00,34062238.11,0,0,5557023.551,13970962.6,2055596.969,34062238.11,0,2.18E-05,5557023.551,0,0,12478654.98,34062238.11,2055596.969,0
 04/17  16:00:00,34406906.57,0,0,5557023.551,14188824.38,2055596.969,34406906.57,0,2.18E-05,5683830.243,0,0,12478654.98,34406906.57,2055596.969,126806.6916
 04/17  17:00:00,34910564.17,0,0,5557023.551,14515617.04,2055596.969,34910564.17,0,2.18E-05,5860695.176,0,0,12478654.98,34910564.17,2055596.969,303671.6246
 04/17  18:00:00,23974761.54,0,0,5557023.551,10121758.03,2055596.969,23974761.54,0,2.18E-05,5558079.051,0,0,6239327.492,23974761.54,2055596.969,1055.499215
 04/17  19:00:00,18720316.6,66420.99093,0,5557023.551,7421612.09,2055596.969,18720316.6,1123932,2.18E-05,5623444.542,0,0,2495730.997,18720316.6,2055596.969,0
 04/17  20:00:00,15410316.96,0,0,0,7487192.991,2055596.969,15410316.96,3371796,2.18E-05,0,0,0,2495730.997,15410316.96,2055596.969,0
 04/17  21:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/17  22:00:00,13627651.96,0,0,0,5704527.993,2055596.969,13627651.96,3371796,2.18E-05,0,0,0,2495730.997,13627651.96,2055596.969,0
 04/17  23:00:00,12023253.46,0,0,0,4100129.495,2055596.969,12023253.46,3371796,0,0,0,0,2495730.997,12023253.46,2055596.969,0
 04/17  24:00:00,11581920.96,450000,0,0,3208796.996,2055596.969,11581920.96,3371796,0,450000,0,0,2495730.997,11581920.96,2055596.969,0
 04/18  01:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/18  02:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/18  03:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/18  04:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/18  05:00:00,14661817.86,900000,0,0,3208796.996,2055596.969,14661817.86,2258096.4,0,900000,0,0,6239327.492,14661817.86,2055596.969,0
 04/18  06:00:00,14400159.92,900000,0,0,4076187.261,2055596.969,14400159.92,1129048.2,0,900000,0,0,6239327.492,14400159.92,2055596.969,0
 04/18  07:00:00,23119858.15,5458097.051,985341.6781,5557023.551,3809813.09,2055596.969,23119858.15,0,0,11015120.6,985341.6781,985341.6781,6239327.492,23119858.15,2055596.969,0
 04/18  08:00:00,23306912.12,2748788.713,0,5557023.551,6706175.398,2055596.969,23306912.12,0,2.18E-05,8305812.265,0,0,6239327.492,23306912.12,2055596.969,0
 04/18  09:00:00,33912763.66,29721.69042,0,5557023.551,13791766.47,2055596.969,33912763.66,0,2.18E-05,5586745.242,0,0,12478654.98,33912763.66,2055596.969,0
 04/18  10:00:00,33631225.25,0,0,5557023.551,13539949.74,2055596.969,33631225.25,0,2.18E-05,5557023.551,0,0,12478654.98,33631225.25,2055596.969,0
